,State,FIPS Code,County,Republicans 2016,Democrats 2016,Republicans 2012,Republicans 2008,Democrats 2012,Democrats 2008,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool Enrollment,Poverty Rate,Gini Coefficient,Professional Occupations,Service Occupations,Sales and Office Occupations,"Farming, Fishing, and Forestry Occupations",Construction Occupations,Manufacturing and Transportation Occupations,Racial Homogenity,Median Age,Sick Days,Mental Health Days,Low Birthweight,Teen Birth Rate,Children in Single Parent Households,Adult Smoking,Adult Obesity,Diabetes,STD Rate,HIV Rate,Uninsured,Unemployment,Violent Crime Rate,Homicide Rate,Injury/Death Rate,Infant Mortality,Classification,Area_Name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2016,CI90LBAll_2016,CI90UBALL_2016,PCTPOVALL_2016,CI90LBALLP_2016,CI90UBALLP_2016,POV017_2016,CI90LB017_2016,CI90UB017_2016,PCTPOV017_2016,CI90LB017P_2016,CI90UB017P_2016,POV517_2016,CI90LB517_2016,CI90UB517_2016,PCTPOV517_2016,CI90LB517P_2016,CI90UB517P_2016,MEDHHINC_2016,CI90LBINC_2016,CI90UBINC_2016,POV05_2016,CI90LB05_2016,CI90UB05_2016,PCTPOV05_2016,CI90LB05P_2016,CI90UB05P_2016,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2012-2016","High school diploma only, 2012-2016","Some college or associate's degree, 2012-2016","Bachelor's degree or higher, 2012-2016","Percent of adults with less than a high school diploma, 2012-2016","Percent of adults with a high school diploma only, 2012-2016","Percent of adults completing some college or associate's degree, 2012-2016","Percent of adults with a bachelor's degree or higher, 2012-2016"
814,IN,20659,Madison County,57.984,31.686500000000002,54.665,45.9975,44.6695,52.3305,13.55,85.8055,14.9165,6.7665,72.3685,27049.122,83.0835,3.87045,1.5751,0.55565,2.27,3.4209,27.5715,7.109500000000001,74227.396,26.923000000000002,14.695,0.4065,29.4115,18.8525,25.3435,0.6504000000000001,9.3015,18.1665,0.7515000000000001,38.275,4.3635,5.0145,0.08895,51.462500000000006,0.39349999999999996,0.271,0.381,0.1195,365.9,186.92649999999998,0.155,0.10189999999999999,261.7815,4.2445,78.721,7.177,Republican,Madison County,3.4000000000000004,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,17.786,15.536,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,18.9415,28.9615,45219.941,42754.735499999995,47674.8235,,,,,,,Madison County,3.4000000000000004,1.911,1.796,1.911,43453.0385,30347.117000000002,3874.374,3752.187,46.908500000000004,38.527,6.7665,7.1105,33997.356,34576.4485,6153.3175,6415.7975,33.418,44.7775,9.2,11.706,33756.4315,32111.547,10663.0825,9583.629,28.938499999999998,41.771,20.487499999999997,11.681000000000001,10471.2095,32615.912,12090.705,12566.225,18.575000000000003,40.8625,25.725,14.7,8844.450499999999,37874.426999999996,14341.2505,18089.0735,12.9925,37.965,30.644,15.0515
815,IN,20659,Marion County,33.1245,56.1505,39.6845,38.822,59.659499999999994,66.922,17.2215,85.8055,28.3765,8.7,72.3685,27049.122,61.5945,27.3955,1.5751,1.7309999999999999,2.27,10.408999999999999,27.5715,9.953,869601.637,42.30800000000001,17.961,0.4645,32.641,17.057,27.078,0.6504000000000001,7.6105,12.0335,0.47250000000000003,33.175,3.77,3.944,0.08895,61.9875,0.44599999999999995,0.239,0.316,0.108,1022.9,421.4955,0.1825,0.0876,1099.4825,13.935500000000001,66.405,8.4845,Democrat,Marion County,1.796,1.911,1.796,1.911,165504.492,156568.6365,172238.905,17.786,18.3215,21.6785,62855.2175,59826.9525,67082.25,29.654,27.133499999999998,29.875,44255.8335,41347.730500000005,46590.8305,28.3,26.4705,28.9615,45219.941,42754.735499999995,47674.8235,,,,,,,Marion County,1.796,1.911,1.796,1.911,188276.5,131477.508,46223.55100000001,44049.151,46.908500000000004,34.1635,10.6335,11.1735,147218.54249999998,172798.2415,59560.204,75046.375,33.418,37.1595,14.0,17.481,123773.582,160557.73599999998,125275.792,112148.85,23.677,32.488,23.529,21.6935,102152.2115,163003.559,141337.1415,146241.6,18.575000000000003,30.287499999999998,25.725,26.46,86290.3075,164052.51799999998,167253.2845,172077.75,12.9925,26.847,28.062,29.531
816,IN,20659,Marshall County,66.27,23.5315,62.155499999999996,53.173,37.175,45.035,17.2215,81.95,14.9165,6.7665,75.0,27049.122,93.828,3.87045,1.5751,0.55565,1.362,10.408999999999999,21.444499999999998,9.953,74227.396,26.923000000000002,11.4295,0.4065,26.1825,13.466000000000001,20.141,0.6504000000000001,10.9925,27.3665,0.8445,38.275,3.1765,2.8735,0.0675,40.9375,0.236,0.20700000000000002,0.316,0.108,102.049,67.7655,0.1825,0.0876,51.3615,,54.0895,4.5615,Republican,Marshall County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,61247.293999999994,,,,,,,Marshall County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,6.7665,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,41.771,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,40.8625,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,25.48,19.878
817,IN,20659,Martin County,74.5565,15.3765,69.646,60.3485,29.6805,37.739000000000004,17.2215,81.95,10.43,2.9,75.0,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,27.5715,9.953,74227.396,42.30800000000001,11.4295,0.3875,26.1825,15.2615,20.141,0.6504000000000001,10.9925,27.3665,0.9375,43.375,4.3635,,0.07825,40.9375,0.236,0.175,0.294,0.09625,234.5,,0.155,0.07314999999999999,157.06900000000002,,66.405,,Republican,Martin County,6.6,5.5835,6.6,9.25,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,23.192500000000003,51841.353,42754.735499999995,54461.0585,,,,,,,Martin County,6.6,5.5835,6.6,9.25,13735.264,9473.8045,3874.374,3752.187,59.675,34.1635,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,44.7775,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,38.6765,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,40.8625,22.775,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,30.644,10.225
818,IN,20659,Miami County,74.5565,23.5315,62.155499999999996,60.3485,29.6805,37.739000000000004,17.2215,81.95,10.43,2.9,77.6315,21896.908499999998,93.828,3.87045,1.5751,0.55565,2.27,3.4209,27.5715,9.953,74227.396,42.30800000000001,14.695,0.4065,26.1825,20.6475,18.4065,0.6504000000000001,10.9925,24.299999999999997,0.8445,40.825,4.3635,3.944,0.07825,40.9375,0.2885,0.303,0.3375,0.1195,102.049,67.7655,0.1825,0.10189999999999999,157.06900000000002,,66.405,8.4845,Republican,Miami County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,18.9415,28.9615,45219.941,42754.735499999995,54461.0585,,,,,,,Miami County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,42.891000000000005,8.7,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,48.5865,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,44.864999999999995,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,47.912499999999994,25.725,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,30.644,10.225
819,IN,20659,Monroe County,33.1245,56.1505,39.6845,31.646500000000003,59.659499999999994,66.922,9.878499999999999,89.661,41.8365,20.299999999999997,85.5265,16744.694499999998,83.0835,3.87045,1.5751,5.193,2.27,3.4209,21.444499999999998,7.109500000000001,74227.396,50.0,24.492,0.5025,42.3295,18.8525,21.875,0.6504000000000001,5.919499999999999,12.0335,0.7515000000000001,28.075000000000003,3.77,3.944,0.0675,9.2995,0.2885,0.175,0.251,0.08474999999999999,365.9,186.92649999999998,0.1825,0.07314999999999999,261.7815,1.796,54.0895,5.869,Democrat,Monroe County,3.4000000000000004,1.911,3.4000000000000004,1.911,38204.883,36140.4545,39761.286,24.357,21.107,25.607,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,45219.941,42754.735499999995,47674.8235,,,,,,,Monroe County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,12013.404999999999,34.1415,25.4365,10.6335,27.4265,10685.113500000001,10871.411,6153.3175,20469.375,27.036,29.5405,14.0,31.9185,10430.7375,10136.545,10663.0825,9583.629,18.4155,26.3,20.487499999999997,31.706,10471.2095,10330.490000000002,12090.705,12566.225,9.675,26.7625,22.775,38.22,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,23.141,25.48,44.010999999999996
820,IN,20659,Montgomery County,74.5565,23.5315,69.646,60.3485,29.6805,37.739000000000004,13.55,85.8055,19.4035,6.7665,75.0,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,27.5715,4.266,74227.396,34.6155,11.4295,0.3875,26.1825,13.466000000000001,23.609,0.6504000000000001,7.6105,27.3665,0.8445,38.275,3.77,3.944,0.07825,51.462500000000006,0.2885,0.239,0.316,0.108,234.5,67.7655,0.155,0.0876,157.06900000000002,,66.405,5.869,Republican,Montgomery County,6.6,3.75,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Montgomery County,6.6,3.75,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,40.525,47.2545,8.7,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,48.5865,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,18.4155,47.959,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,47.912499999999994,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,28.062,15.0515
821,IN,20659,Morgan County,74.5565,15.3765,69.646,60.3485,29.6805,37.739000000000004,13.55,85.8055,14.9165,4.8335,77.6315,29625.228499999997,93.828,3.87045,1.5751,0.55565,1.362,3.4209,15.317499999999999,7.109500000000001,74227.396,34.6155,8.164,0.3875,26.1825,17.057,23.609,0.6504000000000001,16.066499999999998,18.1665,0.9375,38.275,3.77,2.8735,0.07825,40.9375,0.2885,0.239,0.3375,0.108,234.5,67.7655,0.155,0.0876,,,66.405,8.4845,Republican,Morgan County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,58462.765,55669.4415,61247.293999999994,,,,,,,Morgan County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,44.864999999999995,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,15.0515
822,IN,20659,Newton County,66.27,23.5315,54.665,53.173,37.175,45.035,13.55,85.8055,10.43,2.9,77.6315,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,3.02365,4.266,74227.396,42.30800000000001,8.164,0.4065,22.953000000000003,13.466000000000001,21.875,1.9945,12.683499999999999,27.3665,0.8445,40.825,4.3635,5.0145,0.05675,30.412499999999998,0.2885,0.431,0.3375,0.1195,102.049,,0.1825,0.10189999999999999,157.06900000000002,,91.037,,Republican,Newton County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,23.192500000000003,51841.353,49212.0885,54461.0585,,,,,,,Newton County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,42.891000000000005,8.7,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,47.959,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,51.4375,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,45.376999999999995,28.062,10.225
823,IN,20659,Noble County,74.5565,23.5315,62.155499999999996,60.3485,29.6805,45.035,17.2215,81.95,14.9165,4.8335,72.3685,27049.122,83.0835,3.87045,1.5751,0.55565,1.362,10.408999999999999,15.317499999999999,7.109500000000001,74227.396,26.923000000000002,11.4295,0.34950000000000003,22.953000000000003,13.466000000000001,18.4065,1.9945,9.3015,36.566500000000005,0.7515000000000001,35.725,3.77,3.944,0.07825,51.462500000000006,0.34099999999999997,0.271,0.3375,0.09625,234.5,67.7655,0.21000000000000002,0.0876,51.3615,,54.0895,8.4845,Republican,Noble County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Noble County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,38.527,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,44.864999999999995,20.487499999999997,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,30.644,15.0515
824,IN,20659,Ohio County,74.5565,23.5315,62.155499999999996,60.3485,37.175,37.739000000000004,17.2215,81.95,10.43,2.9,75.0,29625.228499999997,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,7.109500000000001,74227.396,65.3845,8.164,0.4065,19.7235,22.443,25.3435,0.6504000000000001,10.9925,21.2335,0.9375,40.825,6.1435,,0.05675,30.412499999999998,0.2885,0.271,0.316,0.108,234.5,,0.155,0.0876,,,,,Republican,Ohio County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,7.1785,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,61247.293999999994,,,,,,,Ohio County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,40.9685,4.3854999999999995,8.8185,10430.7375,10136.545,10663.0825,9583.629,34.2,47.959,14.404,5.0065,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,45.376999999999995,28.062,15.0515
825,IN,20659,Orange County,74.5565,23.5315,62.155499999999996,53.173,37.175,45.035,20.893,78.09450000000001,10.43,4.8335,67.105,24473.0155,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,33.6985,15.6405,74227.396,26.923000000000002,21.2265,0.4455,26.1825,17.057,21.875,1.9945,14.375,21.2335,0.9375,40.825,4.3635,6.0855,0.07825,40.9375,0.236,0.271,0.316,0.1195,102.049,,0.1825,0.10189999999999999,,,78.721,,Republican,Orange County,6.6,3.75,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,18.9415,28.9615,38598.529500000004,36297.3825,47674.8235,,,,,,,Orange County,6.6,3.75,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,59.675,34.1635,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,40.9685,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,44.864999999999995,14.404,5.0065,10471.2095,10330.490000000002,12090.705,12566.225,27.475,44.3875,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,45.376999999999995,25.48,10.225
826,IN,20659,Owen County,74.5565,23.5315,62.155499999999996,53.173,37.175,45.035,17.2215,81.95,10.43,2.9,69.737,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,7.109500000000001,74227.396,26.923000000000002,11.4295,0.3875,22.953000000000003,17.057,20.141,0.6504000000000001,14.375,27.3665,0.9375,40.825,4.3635,3.4085,0.0675,40.9375,0.2885,0.33499999999999996,0.359,0.108,234.5,67.7655,0.1825,0.10189999999999999,,,78.721,,Republican,Owen County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,42754.735499999995,47674.8235,,,,,,,Owen County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,59.675,34.1635,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,44.864999999999995,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,28.062,10.225
827,IN,20659,Parke County,74.5565,23.5315,62.155499999999996,53.173,29.6805,45.035,20.893,81.95,14.9165,4.8335,64.4735,24473.0155,93.828,3.87045,1.5751,0.55565,1.362,3.4209,33.6985,12.797,74227.396,34.6155,17.961,0.4065,22.953000000000003,17.057,18.4065,1.9945,14.375,24.299999999999997,0.9375,40.825,3.77,3.4085,0.0675,40.9375,0.1835,0.303,0.294,0.1195,234.5,186.92649999999998,0.1825,0.10189999999999999,51.3615,,91.037,,Republican,Parke County,6.6,5.5835,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,18.9415,28.9615,45219.941,42754.735499999995,54461.0585,,,,,,,Parke County,6.6,5.5835,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,46.908500000000004,42.891000000000005,6.7665,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,48.5865,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,47.959,17.445999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,10.225
828,IN,20659,Perry County,57.984,39.841,39.6845,38.822,52.164500000000004,59.626000000000005,17.2215,81.95,10.43,4.8335,67.105,24473.0155,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,42.30800000000001,11.4295,0.4065,16.494,18.8525,18.4065,0.6504000000000001,12.683499999999999,30.4335,0.9375,40.825,4.3635,4.4795,0.09964999999999999,51.462500000000006,0.236,0.239,0.316,0.09625,102.049,67.7655,0.155,0.07314999999999999,157.06900000000002,,66.405,,Republican,Perry County,6.6,9.25,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,42754.735499999995,54461.0585,,,,,,,Perry County,6.6,9.25,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,37.1595,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,41.771,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,52.789,22.898,15.0515
829,IN,20659,Pike County,74.5565,23.5315,62.155499999999996,53.173,37.175,45.035,17.2215,85.8055,10.43,2.9,72.3685,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,9.953,74227.396,42.30800000000001,14.695,0.3875,19.7235,13.466000000000001,18.4065,0.6504000000000001,12.683499999999999,33.5,0.9375,40.825,4.3635,,0.09964999999999999,40.9375,0.34099999999999997,0.175,0.316,0.1195,234.5,,0.155,0.07314999999999999,366.4945,,66.405,,Republican,Pike County,6.6,5.5835,8.2,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,42754.735499999995,54461.0585,,,,,,,Pike County,6.6,5.5835,8.2,5.5835,13735.264,9473.8045,3874.374,3752.187,59.675,34.1635,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,40.9685,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,41.771,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,22.775,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,45.376999999999995,28.062,10.225
830,IN,20659,Porter County,49.697500000000005,39.841,47.175,45.9975,52.164500000000004,52.3305,9.878499999999999,89.661,23.89,8.7,80.263,32201.3355,83.0835,3.87045,1.5751,0.55565,1.362,10.408999999999999,15.317499999999999,4.266,237222.99199999997,42.30800000000001,8.164,0.4065,32.641,15.2615,25.3435,0.6504000000000001,12.683499999999999,15.1,0.7515000000000001,38.275,3.1765,3.4085,0.0675,19.8875,0.236,0.20700000000000002,0.294,0.09625,234.5,67.7655,0.1275,0.07314999999999999,157.06900000000002,1.796,54.0895,5.869,Republican,Porter County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,65084.1765,62126.7945,68033.5295,,,,,,,Porter County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,40.525,38.527,10.6335,11.1735,10685.113500000001,34576.4485,6153.3175,6415.7975,27.036,44.7775,14.0,14.593499999999999,10430.7375,32111.547,10663.0825,9583.629,18.4155,38.6765,23.529,18.356499999999997,10471.2095,32615.912,38556.675,12566.225,9.675,37.337500000000006,28.674999999999997,22.54,8844.450499999999,37874.426999999996,45629.0775,18089.0735,9.6455,34.259,30.644,24.7045
831,IN,20659,Posey County,66.27,31.686500000000002,62.155499999999996,53.173,37.175,45.035,9.878499999999999,89.661,19.4035,6.7665,82.895,32201.3355,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,9.953,74227.396,57.69199999999999,8.164,0.4065,29.4115,11.6705,25.3435,0.6504000000000001,10.9925,21.2335,0.9375,40.825,3.77,2.3385,0.0675,30.412499999999998,0.2885,0.20700000000000002,0.316,0.108,234.5,67.7655,0.1275,0.07314999999999999,,,78.721,,Republican,Posey County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,55669.4415,68033.5295,,,,,,,Posey County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,53.2915,38.527,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,23.677,44.864999999999995,20.487499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,40.8625,28.674999999999997,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,37.965,35.808,19.878
